Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-04-02 15:42:03,91.25,0,0,0,0,0,0,0,0.89,0,0.00,1.06,0.01,1.05,0.51,D,0.00,0.75,0.82,0.56,0.54,CAUTION_WARNING,0.00,,61.00,16.30,504,0.00,69.7,1,0,0.00,0.00,0.00,0.75,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:04,92.24,0,0,0,0,0,0,0,1.00,0,0.00,1.08,0.02,0.00,0.00,D,0.00,0.50,0.63,0.73,0.67,CAUTION_WARNING,0.00,,54.80,16.10,504,0.13,70.8,1,0,0.00,0.00,0.00,0.50,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:05,93.35,0,0,0,0,0,0,0,1.00,0,1.00,1.08,0.02,0.01,0.39,D,0.00,0.50,0.62,0.73,0.67,CAUTION_WARNING,0.00,,54.50,16.40,504,0.02,69.2,1,0,0.00,0.00,0.00,0.50,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:06,94.27,0,0,0,0,0,0,0,1.00,0,0.00,1.42,0.02,1.42,0.75,D,0.00,0.34,0.32,0.78,0.73,STOP_WARNING,0.00,,50.60,16.20,504,0.00,69.7,1,0,0.00,0.00,0.00,0.34,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:07,95.27,0,0,0,0,0,0,0,0.00,1,0.00,1.56,0.03,0.00,0.00,D,0.00,0.68,0.24,0.76,0.24,CAUTION_WARNING,0.00,,53.70,16.10,504,0.10,68.6,1,0,0.00,0.00,0.00,0.68,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:08,96.28,0,0,0,0,0,0,0,1.00,1,1.00,1.56,0.03,0.00,0.00,D,0.00,0.68,0.24,0.76,0.24,CAUTION_WARNING,0.00,,49.90,16.50,504,0.11,70.8,1,0,0.00,0.00,0.00,0.68,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:09,97.28,0,0,0,0,0,0,0,1.00,1,1.00,1.56,0.03,0.00,0.00,D,0.00,0.68,0.24,0.76,0.24,CAUTION_WARNING,0.00,,53.40,16.50,504,1.11,70.3,1,0,0.00,0.00,0.00,0.68,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:10,98.29,0,0,0,1,0,0,0,-0.99,0,1.00,1.56,0.03,0.02,-0.10,R,0.00,0.66,0.24,0.76,0.24,CAUTION_WARNING,0.00,,52.30,16.30,504,0.02,70.3,1,0,0.00,0.00,0.00,0.66,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:11,99.30,0,0,0,0,0,0,0,-0.99,0,1.00,1.56,0.03,0.09,-0.70,R,0.00,0.68,0.24,0.76,0.24,CAUTION_WARNING,0.00,,51.30,16.30,504,0.00,70.3,1,0,0.00,0.00,0.00,0.68,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:12,100.30,0,0,1,0,0,0,0,0.00,0,1.00,1.56,0.04,0.46,0.10,D,0.00,0.83,0.28,0.81,0.20,CAUTION_WARNING,0.00,,55.50,16.10,504,0.01,70.8,1,0,0.00,0.00,0.00,0.83,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:13,101.30,0,0,0,0,0,0,0,0.99,0,1.00,1.56,0.04,0.14,0.60,D,0.00,0.82,0.29,0.81,0.20,CAUTION_WARNING,0.00,,54.30,16.60,504,0.00,71.4,1,0,0.00,0.00,0.00,0.82,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:14,102.31,0,0,0,0,0,0,0,-0.44,0,0.00,2.16,0.05,2.16,0.94,D,0.00,0.70,0.55,0.50,0.47,CAUTION_WARNING,0.00,,61.90,16.70,504,0.00,71.9,1,0,0.00,0.00,0.00,0.70,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:15,103.32,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.07,1.26,0.06,D,0.00,0.98,0.76,0.58,0.45,CAUTION_WARNING,0.00,,56.60,16.30,504,0.00,71.4,1,0,0.00,0.00,0.00,0.98,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:16,104.33,0,0,0,1,0,0,0,1.00,0,1.00,2.35,0.07,0.00,0.00,N,0.00,0.73,0.56,0.53,0.53,CAUTION_WARNING,0.00,,55.60,16.10,504,0.02,71.4,1,0,0.00,0.00,0.00,0.73,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:17,105.44,0,0,0,1,0,0,0,1.00,0,1.00,2.35,0.07,0.05,-0.40,R,0.00,0.74,0.57,0.53,0.53,CAUTION_WARNING,0.00,,55.60,16.20,504,0.01,71.9,1,0,0.00,0.00,0.00,0.74,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:18,106.35,0,0,0,0,0,0,0,0.00,0,0.66,2.35,0.08,1.62,-0.97,R,0.00,0.78,0.76,0.54,0.51,CAUTION_WARNING,0.00,,56.70,16.40,504,0.00,71.4,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:19,107.46,0,0,1,0,0,0,0,0.00,0,0.00,2.35,0.09,1.97,0.00,N,0.00,0.94,0.38,0.64,0.36,CAUTION_WARNING,0.00,,61.20,16.50,504,0.00,70.8,1,0,0.00,0.00,0.00,0.94,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:20,108.36,0,0,1,0,0,0,0,0.99,0,1.00,2.35,0.10,0.05,0.32,D,0.00,1.05,0.22,0.80,0.21,^,0.00,,56.90,16.60,504,0.03,71.9,1,0,0.00,0.00,0.00,1.05,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:21,109.36,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.76,0.69,D,0.00,0.89,0.33,0.71,0.27,CAUTION_WARNING,0.00,,59.50,16.80,504,0.00,72.5,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:22,110.37,0,0,0,0,0,0,0,-0.99,0,0.00,2.35,0.11,0.55,0.09,D,0.00,0.92,0.43,0.58,0.41,CAUTION_WARNING,0.00,,60.40,16.70,504,0.00,73.6,1,0,0.00,0.00,0.00,0.92,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:23,111.38,0,0,0,0,0,0,0,-0.72,0,1.00,2.35,0.11,0.05,0.43,D,0.00,0.90,0.42,0.58,0.41,CAUTION_WARNING,0.00,,60.70,17.00,504,0.01,73.6,1,0,0.00,0.00,0.00,0.90,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:24,112.40,0,0,0,0,0,0,0,0.10,0,0.00,2.35,0.11,0.05,0.02,D,0.00,0.94,0.41,0.60,0.41,CAUTION_WARNING,0.00,,57.70,16.70,504,0.03,73.0,1,0,0.00,0.00,0.00,0.94,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:25,113.41,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.93,0.41,0.20,0.20,CAUTION_WARNING,0.00,,44.80,16.40,504,1.04,69.7,1,0,0.00,0.00,0.00,0.93,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:26,114.42,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.66,0.41,0.60,0.41,CAUTION_WARNING,0.00,,48.50,16.10,504,2.05,71.9,1,0,0.00,0.00,0.00,0.66,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:27,115.43,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.93,0.41,0.60,0.41,CAUTION_WARNING,0.00,,46.00,15.90,504,3.06,71.4,1,0,0.00,0.00,0.00,0.93,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:28,116.43,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.83,0.41,0.60,0.41,CAUTION_WARNING,0.00,,48.40,15.70,504,4.06,71.4,1,0,0.00,0.00,0.00,0.83,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:29,117.44,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.89,0.41,0.60,0.41,CAUTION_WARNING,0.00,,46.60,15.70,504,5.07,70.8,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:30,118.45,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.89,0.41,0.61,0.41,CAUTION_WARNING,0.00,,46.50,15.60,504,6.08,71.4,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:31,119.46,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.89,0.41,0.60,0.41,CAUTION_WARNING,0.00,,47.30,15.50,504,7.09,70.3,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:32,120.47,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.11,0.00,0.00,D,0.00,0.88,0.41,0.60,0.41,CAUTION_WARNING,0.00,,45.60,15.50,504,8.10,71.9,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:33,121.48,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.10,0.00,0.00,D,0.00,0.57,0.41,0.60,0.41,CAUTION_WARNING,0.00,,46.00,15.60,504,9.11,70.8,1,0,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:34,122.48,0,0,0,0,0,0,0,0.00,0,0.00,2.35,0.10,0.00,0.00,D,0.00,0.33,0.24,0.58,0.46,STOP_WARNING,0.00,,44.40,15.60,504,10.11,71.4,1,0,0.00,0.00,0.00,0.33,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:35,123.49,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,0.25,0.31,0.83,0.23,STOP_WARNING,0.00,,47.70,15.60,504,11.12,72.5,1,1,0.00,0.00,0.00,0.25,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:36,124.48,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,0.24,0.25,0.70,0.36,STOP_WARNING,0.00,,45.00,15.50,504,12.12,71.4,1,1,0.00,0.00,0.00,0.24,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:37,125.50,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,0.22,0.23,0.72,0.23,STOP_WARNING,0.00,,48.00,15.60,504,13.13,72.5,1,1,0.00,0.00,0.00,0.22,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:38,126.50,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,0.51,0.30,2.18,0.76,CAUTION_WARNING,0.00,,46.70,15.70,504,14.13,69.7,1,0,0.00,0.00,0.00,0.51,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:39,127.52,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,12.00,0.21,1.10,0.29,^,0.00,,48.10,15.50,504,0.00,70.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:40,128.53,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,12.00,0.45,1.09,0.37,^,0.00,,45.90,15.60,504,0.83,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:41,129.54,0,0,0,0,0,0,0,0.00,1,0.00,2.35,0.10,0.00,0.00,D,0.00,12.00,1.10,1.09,0.47,^,0.00,,45.90,15.60,504,0.44,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:42,130.55,0,0,0,0,0,0,0,1.00,1,1.00,2.35,0.10,0.00,0.00,D,0.00,12.00,1.08,1.09,0.53,^,0.00,,52.30,15.70,504,1.45,70.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:43,131.55,0,0,0,0,0,0,0,1.00,1,1.00,2.35,0.10,0.00,0.00,D,0.00,12.00,1.09,1.09,0.54,^,0.00,,50.40,15.60,504,0.33,70.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:44,132.57,0,0,1,0,0,0,0,1.00,0,0.00,2.35,0.10,0.00,0.00,D,0.00,12.00,1.10,1.09,0.56,^,0.00,,52.70,15.70,504,1.35,70.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:45,133.57,0,0,0,0,0,0,0,1.00,0,1.00,2.35,0.10,0.09,0.44,D,0.00,12.00,1.10,1.09,0.56,^,0.00,,50.50,15.50,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:46,134.57,0,0,0,0,0,0,0,0.00,0,1.00,2.35,0.10,1.53,0.95,D,0.00,2.37,0.85,1.02,0.76,^,0.00,,51.90,15.60,504,0.00,73.6,1,0,0.00,0.00,0.00,2.37,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:47,135.57,0,0,0,0,0,0,0,0.62,0,1.00,2.89,0.12,2.67,1.00,D,0.00,12.00,0.67,1.11,0.66,^,0.00,,57.40,16.20,504,0.00,74.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:48,136.58,0,0,0,0,0,0,0,0.00,0,1.00,2.99,0.14,2.99,1.00,D,0.00,1.39,12.00,0.87,0.88,^,0.00,,52.60,17.00,504,0.00,71.9,1,0,0.00,0.00,0.00,1.39,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:49,137.59,0,0,0,0,0,0,0,1.00,0,1.00,3.10,0.16,2.99,1.00,D,0.00,1.06,0.92,1.23,1.06,^,0.00,,51.90,17.10,504,0.00,72.5,1,0,0.00,0.00,0.00,1.06,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:50,138.60,0,0,0,0,0,0,0,0.00,0,1.00,3.10,0.18,2.86,1.00,D,0.00,12.00,3.30,1.32,0.81,^,0.00,,57.10,16.70,504,0.00,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:51,139.61,0,0,0,0,0,0,0,0.00,0,1.00,3.10,0.20,2.91,1.00,D,0.00,12.00,12.00,1.81,1.61,^,0.00,,56.60,16.40,504,0.00,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:52,140.62,0,0,0,0,0,0,0,0.00,0,1.00,3.18,0.22,2.56,1.00,D,0.00,12.00,3.53,12.00,2.23,^,0.00,,52.30,16.20,504,0.00,70.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:53,141.63,0,0,0,0,0,0,0,0.00,0,1.00,3.18,0.23,3.05,1.00,D,0.00,12.00,12.00,2.16,2.19,^,0.00,,48.50,15.70,504,0.00,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:54,142.64,0,0,0,0,0,0,0,0.00,0,1.00,3.18,0.25,2.98,1.00,D,0.00,12.00,12.00,1.92,1.90,^,0.00,,54.50,15.60,504,0.00,74.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:55,143.65,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.28,3.05,0.72,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,57.50,16.10,504,0.00,73.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:56,144.76,0,0,0,0,0,0,0,0.00,1,0.00,3.41,0.30,2.98,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,52.80,16.10,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:57,145.67,0,0,0,0,0,0,0,0.00,1,0.00,3.41,0.31,1.27,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,53.50,16.60,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:58,146.67,0,0,0,0,0,0,0,1.00,0,0.00,3.41,0.31,0.93,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,56.40,16.80,504,0.00,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:42:59,147.68,0,0,0,0,0,0,0,0.00,1,0.00,3.41,0.32,0.94,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,54.20,17.10,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:00,148.69,0,0,0,0,0,0,0,0.85,1,0.00,3.41,0.32,1.28,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,49.40,16.50,504,0.00,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:01,149.69,0,0,0,0,0,0,0,1.00,1,0.00,3.41,0.33,1.15,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,51.80,16.40,504,0.00,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:02,150.69,0,0,0,0,0,0,0,1.00,1,0.00,3.41,0.33,0.72,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,52.30,16.10,504,0.00,73.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:03,151.70,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.33,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,51.80,15.80,504,0.24,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:04,152.70,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.33,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,47.20,15.90,504,1.24,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:05,153.70,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.33,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,44.80,15.70,504,0.34,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:06,154.71,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.33,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,48.90,15.70,504,1.34,74.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:07,155.72,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.32,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,44.20,15.60,504,2.35,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:08,156.72,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.32,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,48.20,16.10,504,3.36,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:09,157.73,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.32,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,44.40,16.80,504,4.37,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:10,158.74,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.32,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,48.20,16.70,504,5.37,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:11,159.75,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.32,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,47.50,16.60,504,6.39,70.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:12,160.76,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.31,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,46.10,16.20,504,0.14,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:13,161.76,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.31,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,48.90,16.30,504,1.15,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:14,162.77,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.31,0.00,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,45.00,16.80,504,2.15,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:15,163.78,0,0,0,0,0,0,0,-0.35,0,0.00,3.41,0.31,0.24,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,55.50,17.10,504,0.05,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:16,164.79,0,0,0,0,0,0,0,0.00,0,1.00,3.41,0.31,0.13,0.51,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,61.40,17.00,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:17,165.80,0,0,0,0,0,0,0,-1.00,0,1.00,3.41,0.31,2.22,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,57.90,16.40,504,0.00,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:18,166.80,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.33,3.19,0.82,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,59.70,16.00,504,0.00,71.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:19,167.82,0,0,0,0,0,0,0,1.00,0,1.00,3.41,0.34,1.38,0.48,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,58.40,15.80,504,0.00,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:20,168.83,0,0,0,0,0,0,0,0.00,0,0.00,3.41,0.34,1.54,0.76,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,59.10,15.80,504,0.00,71.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:21,169.84,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.35,1.20,0.20,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,49.00,15.50,504,0.00,72.5,1,0,0.23,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:22,170.85,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.35,0.74,0.53,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,47.20,15.60,504,0.00,71.9,1,0,0.53,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:23,171.86,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.36,0.85,0.55,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,45.20,15.60,504,0.00,70.3,1,0,0.55,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:24,172.86,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.36,0.93,0.57,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,48.90,16.30,504,0.00,72.5,1,0,0.57,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:25,173.86,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.36,1.00,0.58,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,47.30,16.50,504,0.00,74.1,1,0,0.58,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:26,174.86,0,0,0,0,0,0,0,1.00,0,1.00,3.41,0.37,1.47,1.00,D,1.65,12.00,2.46,12.00,12.00,^,0.00,,56.20,16.40,504,0.00,73.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:27,175.87,0,0,0,0,0,0,0,0.00,0,1.00,3.41,0.38,2.33,0.96,D,1.65,12.00,12.00,12.00,12.00,^,0.00,,53.20,16.60,504,0.00,72.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:28,176.88,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.39,2.05,0.56,D,2.26,2.73,1.88,12.00,1.85,^,0.00,,58.20,16.70,504,0.00,73.0,1,0,0.10,0.00,0.00,2.73,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:29,177.88,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.39,0.97,0.68,D,2.26,2.16,1.56,12.00,1.80,^,0.00,,44.70,16.10,504,0.00,72.5,1,0,0.71,0.00,0.00,2.16,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:30,178.89,0,1,0,0,0,0,0,0.00,0,0.00,3.41,0.40,1.20,0.69,D,2.26,1.70,1.38,1.94,1.66,^,0.00,,49.60,15.90,504,0.00,71.9,1,0,0.69,0.00,0.00,1.70,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:31,179.90,0,1,0,0,0,0,0,1.00,0,0.00,3.41,0.40,1.23,0.76,D,2.26,12.00,1.22,1.29,1.12,^,0.00,,51.50,15.60,504,0.00,71.9,1,0,0.76,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-02 15:43:32,180.91,0,1,0,0,0,0,0,1.00,0,0.00,3.41,0.41,1.41,0.74,D,2.26,3.35,12.00,0.91,1.24,^,0.00,,59.00,15.80,504,0.00,72.5,1,0,0.74,0.00,0.00,3.35,0.00,0.00,0,0,0.00,0,0.00
