Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-04-10 19:59:06,90.26,0,0,0,0,0,0,0,-1.00,0,1.00,3.50,1.17,0.79,-0.94,R,0.00,0.26,0.21,12.00,0.25,STOP_WARNING,0.00,,11.50,9.80,504,0.00,59.8,1,1,0.00,0.00,0.00,0.26,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:07,91.27,0,0,1,0,0,0,0,1.00,0,1.00,3.50,1.18,1.73,0.02,D,0.00,12.00,1.63,0.81,0.29,^,0.00,,15.20,9.80,504,0.00,60.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:08,92.29,0,0,0,0,0,0,0,1.00,0,1.00,3.50,1.17,0.13,0.52,D,0.00,12.00,0.26,12.00,0.27,^,0.00,,14.50,9.60,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:09,93.30,0,0,0,0,0,0,0,1.00,0,0.00,3.50,1.17,1.57,0.89,D,0.00,12.00,12.00,0.82,0.31,^,0.00,,19.00,9.60,504,0.00,60.9,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:10,94.30,0,0,0,1,0,0,0,-1.00,0,1.00,3.50,1.17,0.67,-0.34,R,0.00,1.70,1.74,2.38,0.86,^,0.00,,17.90,9.50,504,0.00,59.8,1,0,0.00,0.00,0.00,1.70,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:11,95.31,0,0,0,0,0,0,0,-1.00,0,0.00,3.50,1.16,1.06,-0.68,R,0.00,1.90,1.83,0.82,0.79,^,0.00,,10.90,9.40,504,0.00,59.8,1,0,0.00,0.00,0.00,1.90,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:12,96.32,0,0,1,0,0,0,0,1.00,0,1.00,3.50,1.16,0.29,0.29,D,0.00,12.00,1.96,0.93,0.48,^,0.00,,20.00,9.40,504,0.02,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:13,97.34,0,0,0,0,0,0,0,1.00,0,1.00,3.50,1.15,0.42,0.79,D,0.00,12.00,1.94,0.90,0.50,^,0.00,,13.90,9.40,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:14,98.35,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.15,2.14,1.00,D,0.00,0.48,1.76,0.41,1.03,STOP_WARNING,0.00,,9.70,9.60,504,0.00,59.3,1,0,0.00,0.00,0.00,0.48,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:15,99.36,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.17,2.67,1.00,D,0.00,12.00,12.00,12.00,0.27,^,0.00,,12.80,9.60,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:16,100.38,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.18,2.64,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,18.10,9.70,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:17,101.37,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.20,2.67,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,15.40,9.80,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:18,102.39,0,0,0,0,0,0,0,1.00,0,1.00,3.50,1.21,2.45,1.00,D,0.00,3.12,12.00,12.00,12.00,^,0.00,,15.60,9.70,504,0.00,60.4,1,0,0.00,0.00,0.00,3.12,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:19,103.40,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.22,2.73,1.00,D,0.00,2.64,12.00,12.00,12.00,^,0.00,,14.20,9.60,504,0.00,60.4,1,0,0.00,0.00,0.00,2.64,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:20,104.41,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.24,2.35,1.00,D,0.00,12.00,12.00,2.34,12.00,^,0.00,,5.10,9.60,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:21,105.43,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.25,2.19,1.00,D,0.00,12.00,12.00,2.48,12.00,^,0.00,,19.30,9.60,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:22,106.44,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.26,2.36,1.00,D,0.00,3.56,12.00,2.38,2.41,^,0.00,,18.70,9.60,504,0.00,58.7,1,0,0.00,0.00,0.00,3.56,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:23,107.45,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.27,2.29,1.00,D,0.00,12.00,12.00,12.00,2.71,^,0.00,,12.70,9.80,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:24,108.46,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.28,2.28,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,10.30,9.70,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:25,109.47,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.28,2.35,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,9.40,9.50,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:26,110.48,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.30,2.70,1.00,D,0.00,12.00,12.00,12.00,3.09,^,0.00,,18.50,9.40,504,0.00,60.4,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:27,111.49,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.31,2.12,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,13.40,9.40,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:28,112.49,0,0,0,0,0,0,0,0.90,0,1.00,3.50,1.31,2.09,1.00,D,0.00,12.00,1.74,5.91,4.45,^,0.00,,21.40,9.50,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:29,113.51,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.32,2.11,1.00,D,0.00,4.95,1.47,12.00,1.40,^,0.00,,18.60,9.50,504,0.00,60.4,1,0,0.00,0.00,0.00,4.95,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:30,114.52,0,0,0,0,0,0,0,1.00,0,1.00,3.50,1.33,2.55,1.00,D,0.00,3.90,2.21,12.00,2.04,^,0.00,,14.70,9.50,504,0.00,60.4,1,0,0.00,0.00,0.00,3.90,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:31,115.54,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.34,2.70,1.00,D,0.00,3.10,2.52,3.50,2.67,^,0.00,,17.40,9.50,504,0.00,60.4,1,0,0.00,0.00,0.00,3.10,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:32,116.55,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.35,2.49,1.00,D,0.00,2.56,2.08,3.13,2.41,^,0.00,,15.70,9.50,504,0.00,59.3,1,0,0.00,0.00,0.00,2.56,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:33,117.57,0,0,0,0,0,0,0,0.54,0,0.71,3.50,1.36,2.58,0.99,D,0.00,1.51,1.58,5.83,1.86,^,0.00,,13.10,9.40,504,0.00,59.8,1,0,0.00,0.00,0.00,1.51,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:34,118.57,0,0,0,0,0,0,0,0.36,0,0.00,3.50,1.37,1.72,0.39,D,0.00,0.73,1.09,0.73,1.36,CAUTION_WARNING,0.00,,21.40,9.50,504,0.00,60.4,1,0,0.00,0.00,0.00,0.73,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:35,119.58,0,0,0,0,0,0,0,0.00,0,0.00,3.50,1.37,0.35,0.00,D,0.00,0.57,0.45,0.43,0.80,CAUTION_WARNING,0.00,,12.80,9.40,504,0.00,59.8,1,0,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:36,120.60,0,0,0,1,0,0,0,-1.00,0,1.00,3.50,1.36,0.00,-0.08,R,0.00,0.57,0.44,0.74,0.79,CAUTION_WARNING,0.00,,12.30,9.40,504,0.87,59.3,1,0,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:37,121.61,0,0,0,0,0,0,0,-1.00,0,1.00,3.50,1.35,0.33,-0.69,R,0.00,0.67,0.47,0.74,0.84,CAUTION_WARNING,0.00,,12.80,9.60,504,0.00,58.7,1,0,0.00,0.00,0.00,0.67,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:38,122.62,0,0,0,0,0,0,0,-1.00,0,0.00,3.50,1.35,1.84,-0.59,R,0.00,1.10,0.76,12.00,0.77,^,0.00,,14.80,9.70,504,0.00,58.7,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:39,123.64,0,0,0,0,0,0,0,0.00,0,0.00,3.50,1.35,0.66,-0.08,R,0.00,12.00,5.58,0.66,0.62,^,0.00,,13.60,9.70,504,0.00,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:40,124.65,0,0,0,0,0,0,0,0.00,0,0.00,3.50,1.34,0.00,-0.00,R,0.00,12.00,5.61,0.63,0.60,^,0.00,,5.10,9.70,504,0.85,57.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:41,124.85,0,0,0,0,1,0,0,0.00,0,0.00,3.50,1.33,0.00,-0.00,R,0.00,12.00,5.61,0.63,0.60,^,0.00,,12.70,9.70,504,1.06,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
