Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-03-28 17:43:03,262.92,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.01,0.80,0.57,0.57,^,0.00,,10.70,9.60,504,106.44,57.1,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:04,263.94,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,11.50,9.60,504,107.46,57.1,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:05,264.95,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,13.10,9.60,504,108.47,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:06,265.96,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,12.30,9.60,504,109.48,58.7,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:07,266.97,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.04,0.80,0.56,0.57,^,0.00,,12.30,9.60,504,110.49,56.0,1,0,0.00,0.00,0.00,1.04,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:08,267.98,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,14.20,9.60,504,111.50,57.1,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:09,269.00,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.01,0.80,0.57,0.57,^,0.00,,12.70,9.60,504,112.52,58.7,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:10,270.01,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.28,0.00,0.00,D,0.00,1.04,0.80,0.57,0.57,^,0.00,,12.50,9.60,504,113.52,56.5,1,0,0.00,0.00,0.00,1.04,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:11,271.01,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,12.80,9.60,504,114.53,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:12,272.02,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,12.10,9.60,504,115.54,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:13,273.04,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,12.90,9.50,504,116.56,57.6,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:14,274.05,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,13.40,9.50,504,117.57,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:15,275.07,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,13.50,9.50,504,118.59,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:16,276.08,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.01,0.80,0.57,0.57,^,0.00,,11.10,9.60,504,119.60,56.0,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:17,277.09,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,12.30,9.60,504,120.61,57.1,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:18,278.10,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,13.60,9.50,504,121.62,57.6,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:19,279.12,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,13.30,9.60,504,122.64,57.6,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:20,280.13,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.27,0.00,0.00,D,0.00,1.04,0.80,0.57,0.57,^,0.00,,15.80,9.50,504,123.65,57.6,1,0,0.00,0.00,0.00,1.04,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:21,281.14,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,10.40,9.50,504,124.66,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:22,282.15,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.10,9.50,504,125.67,57.1,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:23,283.16,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,7.20,9.60,504,126.68,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:24,284.18,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.00,9.60,504,127.69,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:25,285.18,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.04,0.80,0.57,0.57,^,0.00,,9.70,9.60,504,128.70,56.5,1,0,0.00,0.00,0.00,1.04,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:26,286.20,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.00,9.60,504,129.72,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:27,287.21,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,7.00,9.60,504,130.73,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:28,288.22,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.20,9.60,504,131.74,56.0,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:29,289.24,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.70,9.60,504,132.76,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:30,290.25,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,7.50,9.60,504,133.77,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:31,291.26,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.26,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,10.40,9.60,504,134.78,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:32,292.26,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.10,9.60,504,135.78,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:33,293.27,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,7.80,9.60,504,136.79,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:34,294.28,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,8.20,9.60,504,137.80,57.1,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:35,295.29,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,7.80,9.60,504,138.81,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:36,296.31,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,7.80,9.60,504,139.83,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:37,297.32,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,8.50,9.60,504,140.84,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:38,298.33,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.01,0.80,0.56,0.57,^,0.00,,6.40,9.60,504,141.85,56.5,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:39,299.33,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,7.20,9.60,504,142.85,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:40,300.35,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.03,0.80,0.56,0.57,^,0.00,,6.50,9.60,504,143.87,57.6,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:41,301.36,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,6.70,9.70,504,144.88,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:42,302.37,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.00,9.70,504,145.89,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:43,303.38,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.25,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,7.50,8.90,504,146.90,57.1,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:44,304.39,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.56,0.57,^,0.00,,6.80,8.90,504,147.91,58.2,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:45,305.40,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.56,0.57,^,0.00,,7.40,8.80,504,148.92,57.6,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:46,306.41,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.80,8.80,504,149.93,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:47,307.42,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,7.20,8.70,504,150.94,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:48,308.44,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.01,0.80,0.57,0.57,^,0.00,,7.70,8.70,504,151.95,56.5,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:49,309.44,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.56,0.57,^,0.00,,8.40,8.70,504,152.96,57.1,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:50,310.45,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,9.20,8.60,504,153.97,58.2,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:51,311.46,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,6.70,8.60,504,154.98,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:52,312.47,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,6.70,8.60,504,155.99,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:53,313.48,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.02,0.80,0.56,0.57,^,0.00,,6.50,8.50,504,157.00,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:54,314.50,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,8.50,8.50,504,158.02,58.2,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:55,315.51,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.01,0.80,0.56,0.57,^,0.00,,8.70,8.50,504,159.03,57.1,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:57,316.53,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.24,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,8.70,8.50,504,160.05,56.0,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:58,317.53,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,9.60,8.50,504,161.05,56.0,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:43:59,318.54,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.30,8.50,504,162.06,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:00,319.55,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,9.00,8.50,504,163.07,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:01,320.56,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,9.00,8.50,504,164.08,57.1,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:02,321.58,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.70,8.50,504,165.10,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:03,322.58,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.00,8.50,504,166.10,56.0,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:04,323.58,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.10,8.50,504,167.10,57.6,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:05,324.60,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.03,0.80,0.57,0.57,^,0.00,,8.20,8.50,504,168.12,58.2,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:06,325.61,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,8.90,8.50,504,169.13,56.5,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:07,326.62,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.02,0.80,0.57,0.57,^,0.00,,7.30,8.60,504,170.14,58.2,1,0,0.00,0.00,0.00,1.02,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:08,327.64,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.03,0.80,0.57,0.43,^,0.00,,9.20,8.50,504,171.16,56.5,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:09,328.65,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,1.10,0.86,0.62,0.23,^,0.00,,8.00,8.50,504,172.17,56.0,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:10,329.66,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,0.60,3.58,0.46,0.20,CAUTION_WARNING,0.00,,11.20,8.50,504,173.18,56.5,1,0,0.00,0.00,0.00,0.60,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:11,330.67,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.23,0.00,0.00,D,0.00,0.51,2.73,0.45,0.19,CAUTION_WARNING,0.00,,10.50,8.50,504,174.19,57.1,1,0,0.00,0.00,0.00,0.51,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:12,331.68,0,0,0,0,0,0,0,0.00,0,0.00,2.99,0.22,0.00,0.00,D,0.00,0.46,1.28,0.45,0.21,STOP_WARNING,0.00,,14.50,8.50,504,175.20,58.2,1,0,0.00,0.00,0.00,0.46,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:13,332.69,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.72,1.62,0.57,0.22,CAUTION_WARNING,0.00,,12.60,8.50,504,176.21,58.2,1,0,0.00,0.00,0.00,0.72,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:14,333.71,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.64,0.75,1.08,0.20,CAUTION_WARNING,0.00,,10.30,8.50,504,177.22,57.6,1,0,0.00,0.00,0.00,0.64,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:15,334.72,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,2.66,1.43,2.66,0.21,^,0.00,,10.50,8.50,504,178.24,56.5,1,0,0.00,0.00,0.00,2.66,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:16,335.73,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,1.92,1.68,2.73,0.23,^,0.00,,10.70,8.50,504,179.25,56.5,1,0,0.00,0.00,0.00,1.92,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:17,336.74,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,1.07,1.06,2.72,0.23,^,0.00,,11.40,8.50,504,180.26,57.6,1,0,0.00,0.00,0.00,1.07,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:18,337.76,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.53,0.55,0.55,0.20,CAUTION_WARNING,0.00,,9.60,8.50,504,181.28,56.0,1,0,0.00,0.00,0.00,0.53,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:19,338.77,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.35,0.79,0.31,0.16,STOP_WARNING,0.00,,11.00,8.50,504,182.29,57.6,1,0,0.00,0.00,0.00,0.35,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:20,339.78,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,1.07,1.14,0.36,0.15,^,0.00,,11.00,8.50,504,183.30,56.5,1,0,0.00,0.00,0.00,1.07,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:21,340.79,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,12.00,1.03,0.50,0.14,^,0.00,,10.90,8.50,504,0.88,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:22,341.80,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,1.04,2.76,0.60,0.17,^,0.00,,12.20,8.50,504,1.89,58.7,1,0,0.00,0.00,0.00,1.04,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:23,342.81,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.52,0.56,0.45,0.33,CAUTION_WARNING,0.00,,13.00,8.50,504,2.90,56.5,1,0,0.00,0.00,0.00,0.52,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:24,343.82,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.47,0.48,0.43,0.29,STOP_WARNING,0.00,,8.40,8.40,504,0.53,57.6,1,0,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:25,344.84,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.47,0.48,0.43,0.37,STOP_WARNING,0.00,,9.70,8.40,504,1.55,56.5,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:26,345.85,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.22,0.00,0.00,D,0.00,0.47,0.48,0.43,0.24,STOP_WARNING,0.00,,8.20,8.40,504,2.56,58.2,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:27,346.86,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.25,STOP_WARNING,0.00,,7.40,8.50,504,0.74,57.1,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:28,347.87,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,7.10,8.50,504,1.75,56.5,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:29,348.89,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,9.80,8.50,504,2.76,57.6,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:30,349.90,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,8.50,8.50,504,3.77,57.6,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:31,350.91,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,9.30,8.50,504,4.78,58.2,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:32,351.92,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,11.90,8.50,504,5.80,56.0,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:33,352.93,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,12.10,8.50,504,6.81,57.1,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:44:34,353.94,0,0,0,0,0,0,0,0.00,1,0.00,2.99,0.21,0.00,0.00,D,0.00,0.47,0.48,0.43,0.56,STOP_WARNING,0.00,,11.10,8.50,504,7.82,58.7,1,1,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0,0.00
